address,user_name,network,protocol_name,project_id,deposited_amount,deposited_assets,deposited_asset_addresses,pool_type,description,site_url,pool_key,pool_controller,pool_index
0x1b6250068b867cb05ddd35615c1b354173e89588,1kx 3,eth,sudoswap,sudoswap,32437,XMON,0x3aada3e213abf8529606924d8d1c55cbdc70bf74,Locked,,https://sudoswap.xyz,eth-0xada31f59e70ad18665380f21ce49d4c43f9865c2-null,0xada31f59e70ad18665380f21ce49d4c43f9865c2,
0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,004E,arb,Treasure DAO,arb_treasure,21071,MAGIC,0x539bde0d7dbd336b79148aa742883198bbf60342,Staked,,https://mine.treasure.lol,arb-0x25d6a1e968bdbebf444997286de7137df1490328-null,0x25d6a1e968bdbebf444997286de7137df1490328,
0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,004E,arb,Treasure DAO,arb_treasure,17765,MAGIC,0x539bde0d7dbd336b79148aa742883198bbf60342,Staked,,https://mine.treasure.lol,arb-0x36882e71d11eadd9f869b0fd70d18d5045939986-null,0x36882e71d11eadd9f869b0fd70d18d5045939986,
0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,004E,arb,Treasure DAO,arb_treasure,21217,MAGIC,0x539bde0d7dbd336b79148aa742883198bbf60342,Staked,,https://mine.treasure.lol,arb-0x587dc30014e10b56907237d4880a9bf8b9518150-null,0x587dc30014e10b56907237d4880a9bf8b9518150,
0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,004E,eth,Curve Stablecoin,crvusd,746706,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Lending,,https://crvusd.curve.fi/,eth-0xa920de414ea4ab66b97da1bfe9e6eca7d4219635-null,0xa920de414ea4ab66b97da1bfe9e6eca7d4219635,
0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,004E,eth,Curve,curve,30596,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,Locked,,https://curve.fi,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,
0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,004E,eth,Frax,frax,19655,FXS,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,Locked,,https://app.frax.finance,eth-0xc8418af6358ffdda74e09ca9cc3fe03ca6adc5b0-null,0xc8418af6358ffdda74e09ca9cc3fe03ca6adc5b0,
0x1d214979316b66b5760b142b63b63506506189b4,SungilYou,bsc,Avalon Finance,bsc_avalon,394788,BTCB,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,Lending,,https://app.avalonfinance.xyz/,bsc-0xf9278c7c4aefac4ddfd0d496f7a1c39ca6bca6d4-null,0xf9278c7c4aefac4ddfd0d496f7a1c39ca6bca6d4,
0x1d214979316b66b5760b142b63b63506506189b4,SungilYou,eth,Ethena,ethena,99834,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,Farming,,https://www.ethena.fi,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,
0x1d214979316b66b5760b142b63b63506506189b4,SungilYou,mnt,Beefy,mnt_beefy,8958,mETH WETH,0xcda86a272531e8640cd7f1a92c01839911b90bb0\n0xdeaddeaddeaddeaddeaddeaddeaddeaddead1111,Farming,,https://app.beefy.com,mnt-0x6b6fb541da71f1c53bfad14cf619de9a8b4b8885-null,0x6b6fb541da71f1c53bfad14cf619de9a8b4b8885,
0x1d214979316b66b5760b142b63b63506506189b4,SungilYou,mnt,INIT Capital,mnt_init,151519,mETH,0xcda86a272531e8640cd7f1a92c01839911b90bb0,Lending,,https://app.init.capital,mnt-0xf82cbcab75c1138a8f1f20179613e7c0c8337346-null,0xf82cbcab75c1138a8f1f20179613e7c0c8337346,
0x1d214979316b66b5760b142b63b63506506189b4,SungilYou,mnt,INIT Capital,mnt_init,3997,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,Lending,,https://app.init.capital,mnt-0xf82cbcab75c1138a8f1f20179613e7c0c8337346-null,0xf82cbcab75c1138a8f1f20179613e7c0c8337346,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,AltLayer,altlayer,1324,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,Yield,Restaked ALT,https://altlayer.io/,eth-0xf96798f49936efb1a56f99ceae924b6b8359affb-null,0xf96798f49936efb1a56f99ceae924b6b8359affb,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,arb,Superform,arb_superform,10689,MAGIC,0x539bde0d7dbd336b79148aa742883198bbf60342,Yield,,https://app.superform.xyz,arb-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,base,Superform,base_superform,4979,WETH,0x4200000000000000000000000000000000000006,Yield,,https://app.superform.xyz,base-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,blast,Wasabi Protocol,blast_wasabi,3415,BLAST,0xb1a5700fa2358173fe465e6ea4ff52e36e88e2ad,Yield,,https://perps.wasabi.xyz/,blast-0x1e046bc49eeebd0f5633caa9638fe977cfdaf0c8-null,0x1e046bc49eeebd0f5633caa9638fe977cfdaf0c8,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,Curve,curve,5079,ETH stETH,0x0000000000000000000000000000000000000000\n0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Liquidity Pool,pufETHwstE,https://curve.fi,eth-0xeeda34a377dd0ca676b9511ee1324974fa8d980d-null,0xeeda34a377dd0ca676b9511ee1324974fa8d980d,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,EigenLayer,eigenlayer,8003,EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Yield,,https://app.eigenlayer.xyz,eth-0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7-null,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,Elixir,elixir,9957,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://www.elixir.xyz/apothecary,eth-0x1f75881dc0707b5236f739b5b64a87c211294abb-null,0x1f75881dc0707b5236f739b5b64a87c211294abb,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,ether.fi,etherfi,2424,ETHFI,0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,Staked,sETHFI,https://www.ether.fi/,eth-0x86b5780b606940eb59a062aa85a07959518c0161-null,0x86b5780b606940eb59a062aa85a07959518c0161,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,Fuel,fuel,2536,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Staked,steakLRT,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,Fuel,fuel,2539,ETH,0x0000000000000000000000000000000000000000,Staked,ezETH,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,karak,Karak,karak_karaknetwork,2528,rswETH,0xf948aacec00289fc33d8226391f7e04bb457ad49,Staked,,https://app.karak.network,karak-0xb308474350d75447ca8731b7ce87c9ee9da03b1c-null,0xb308474350d75447ca8731b7ce87c9ee9da03b1c,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,linea,Lynex,linea_lynex,5014,weETH ETH,0x1bf74c010e6320bab11e2e5a532b5ac15e0b8aa6\n0x0000000000000000000000000000000000000000,Farming,,https://app.lynex.fi,linea-0x1480808349772759df7422a3440edb998a749c3c-null,0x1480808349772759df7422a3440edb998a749c3c,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,linea,Mitosis,linea_mitosis,1308,weETH,0x1bf74c010e6320bab11e2e5a532b5ac15e0b8aa6,Staked,,https://expedition.mitosis.org/,linea-0x3478de5e82431676c87113001bbeeb359cb5eaa5-null,0x3478de5e82431676c87113001bbeeb359cb5eaa5,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,linea,ZeroLend,linea_zerolend,3358,,,Vesting,,https://app.zerolend.xyz/,linea-0x9fa72ea96591e486ff065e7c8a89282dedfa6c12-null,0x9fa72ea96591e486ff065e7c8a89282dedfa6c12,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,Mitosis,mitosis,14950,ETH,0x0000000000000000000000000000000000000000,Staked,weETHs,https://expedition.mitosis.org/,eth-0xe4cf2d4eb9c01784798679f2fed4cf47cc59a3ec-null,0xe4cf2d4eb9c01784798679f2fed4cf47cc59a3ec,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,mode,Mitosis,mode_mitosis,1308,weETH.mode,0x04c0599ae5a44757c0af6f9ec3b93da8976c150a,Staked,,https://expedition.mitosis.org/,mode-0xa30c1544d12309a519a205a486f6af0515dfa442-null,0xa30c1544d12309a519a205a486f6af0515dfa442,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,mode,Mode,mode_modenetwork,1159,MODE,0xdfc7c877a950e49d2610114102175a06c2e3167a,Staked,,https://www.mode.network/,mode-0x74b847b308bd89ef15639e6e4a2544e4b8b8c6b4-null,0x74b847b308bd89ef15639e6e4a2544e4b8b8c6b4,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,scrl,Ambient,scrl_ambient,4944,ETH wrsETH,0x0000000000000000000000000000000000000000\n0xa25b25548b4c98b0c7d3d27dca5d5ca743d68b7f,Liquidity Pool,,https://ambient.finance,scrl-0xaaaaaaaacb71bf2c8cae522ea5fa455571a74106-null,0xaaaaaaaacb71bf2c8cae522ea5fa455571a74106,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,Swell,swellnetwork,1061,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,Staked,,https://app.swellnetwork.io,eth-0x38d43a6cb8da0e855a42fb6b0733a0498531d774-null,0x38d43a6cb8da0e855a42fb6b0733a0498531d774,
0x1d47a34e8f854cb6a5383fa516702b293cff69f6,al27182,eth,Symbiotic,symbiotic,2535,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Staked,DC_wstETH,https://app.symbiotic.fi,eth-0xc329400492c6ff2438472d4651ad17389fcb843a-null,0xc329400492c6ff2438472d4651ad17389fcb843a,
0x1d812a7e929d4dbe237926ed8e7c31434b9ab469,Maven11,eth,LIDO,lido,729916,ETH,0x0000000000000000000000000000000000000000,Staked,stETH,https://stake.lido.fi,eth-0xae7ab96520de3a18e5e111b5eaab095312d7fe84-null,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,
0x1d812a7e929d4dbe237926ed8e7c31434b9ab469,Maven11,eth,Swell,swellnetwork,2597233,ETH,0x0000000000000000000000000000000000000000,Yield,swETH,https://app.swellnetwork.io,eth-0xf951e335afb289353dc249e82926178eac7ded78-null,0xf951e335afb289353dc249e82926178eac7ded78,
0x1ddd4459302eeeda17f855055c7c78d84efa1ffd,1kx 7,eth,Covalent,covalenthq,38209,CXT,0x7abc8a5768e6be61a6c693a6e4eacb5b60602c4d,Staked,,https://www.covalenthq.com/staking/#/,eth-0xfe97b0c517a84f98fc6ede3cd26b43012d31992a-null,0xfe97b0c517a84f98fc6ede3cd26b43012d31992a,
0x1ddd4459302eeeda17f855055c7c78d84efa1ffd,1kx 7,eth,CoW Swap,cowswap,1386894,,,Vesting,,https://swap.cow.fi,eth-0xd057b63f5e69cf1b929b356b579cba08d7688048-null,0xd057b63f5e69cf1b929b356b579cba08d7688048,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Aave V3,aave3,122764,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,Lending,,https://app.aave.com,eth-0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2-null,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,arb,Aave V3,arb_aave3,641034,USDT,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,Lending,,https://app.aave.com,arb-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Inverse,inverse,280290,CVX,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,Lending,,https://inverse.finance,eth-0xdc2265cbd15bed67b5f2c0b82e23fce4a07ddf6b-null,0xdc2265cbd15bed67b5f2c0b82e23fce4a07ddf6b,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Inverse,inverse,358870,sFRAX,0xa663b02cf0a4b149d2ad41910cb81e23e1c41c32,Lending,,https://inverse.finance,eth-0xfea3a862ee4b3f9b6015581d6d2d25af816c54f1-null,0xfea3a862ee4b3f9b6015581d6d2d25af816c54f1,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,JPEG'd,jpegd,25481,,,NFT Lending,,https://jpegd.io,eth-0x4b94b38bec611a2c93188949f017806c22097e9f-nft_lending,0x4b94b38bec611a2c93188949f017806c22097e9f,nft_lending
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Llama Airforce Union,llama_airforce_union,32691,cvxPrisma,0x34635280737b5bfe6c7dc2fc3065d60d66e78185,Yield,,https://llama.airforce/#/union/pounders,eth-0x9bfd08d7b3cc40129132a17b4d5b9ea3351464bd-null,0x9bfd08d7b3cc40129132a17b4d5b9ea3351464bd,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Lybra Finance V2,lybra2,29705,LBR,0xed1167b6dc64e8a366db86f2e952a482d0981ebd,Staked,,https://lybra.finance/,eth-0x73b1988a3336208e55275c52fac7f5d3a7dfb89f-null,0x73b1988a3336208e55275c52fac7f5d3a7dfb89f,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Lybra Finance V2,lybra2,667652,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Lending,,https://lybra.finance/,eth-0xa980d4c0c2e48d305b582aa439a3575e3de06f0e-null,0xa980d4c0c2e48d305b582aa439a3575e3de06f0e,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Lybra Finance V2,lybra2,16123,ETH LBR,0x0000000000000000000000000000000000000000\n0xed1167b6dc64e8a366db86f2e952a482d0981ebd,Farming,,https://lybra.finance/,eth-0xec7c6cd15d9bd98fc9805e0509e3bb2033c5956d-null,0xec7c6cd15d9bd98fc9805e0509e3bb2033c5956d,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,UwU Lend,uwulend,7385,UwU,0x55c08ca52497e2f1534b59e2917bf524d4765257,Staked,xUwU,https://app.uwulend.fi,eth-0x4ca9c6f89758877b78a44e57fd8feb89b4c42b8c-null,0x4ca9c6f89758877b78a44e57fd8feb89b4c42b8c,
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,Most,eth,Yearn V2,yearn2,13020,yPRISMA,0xe3668873d944e4a949da05fc8bde419eff543882,Staked,,https://yearn.finance,eth-0xf4c6e0e006f164535508787873d86b84fe901975-null,0xf4c6e0e006f164535508787873d86b84fe901975,
0x1eccd61c9fa53a8d2e823a26cd72a7efd7d0e92e,blynd,eth,LIDO,lido,104013,ETH,0x0000000000000000000000000000000000000000,Staked,wstETH,https://stake.lido.fi,eth-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-null,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,
0x1eccd61c9fa53a8d2e823a26cd72a7efd7d0e92e,blynd,eth,LIDO,lido,119235,ETH,0x0000000000000000000000000000000000000000,Staked,stETH,https://stake.lido.fi,eth-0xae7ab96520de3a18e5e111b5eaab095312d7fe84-null,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,
0x1eccd61c9fa53a8d2e823a26cd72a7efd7d0e92e,blynd,eth,Pendle V2,pendle2,26349,ETH PT-ezETH-26DEC2024,0x0000000000000000000000000000000000000000\n0xf7906f274c174a52d444175729e3fa98f9bde285,Liquidity Pool,,https://app.pendle.finance,eth-0xd8f12bcde578c653014f27379a6114f67f0e445f-null,0xd8f12bcde578c653014f27379a6114f67f0e445f,
0x1eccd61c9fa53a8d2e823a26cd72a7efd7d0e92e,blynd,eth,RAILGUN,railgun,18432,RAIL,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,Staked,,https://railgun.org,eth-0xee6a649aa3766bd117e12c161726b693a1b2ee20-null,0xee6a649aa3766bd117e12c161726b693a1b2ee20,
0x1eccd61c9fa53a8d2e823a26cd72a7efd7d0e92e,blynd,eth,UMA,uma,1659,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Lending,,https://umaproject.org,eth-0xe1ee8d4c5dba1c221840c08f6cf42154435b9d52-null,0xe1ee8d4c5dba1c221840c08f6cf42154435b9d52,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,eth,EigenLayer,eigenlayer,9881,EIGEN stETH ETH,0xec53bf9167f50cdeb3ae105f56099aaab9061f83\n0xae7ab96520de3a18e5e111b5eaab095312d7fe84\n0x0000000000000000000000000000000000000000,Deposit,,https://app.eigenlayer.xyz,eth-0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a-null,0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,era,SyncSwap,era_syncswap,3944,USDC USDT,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4\n0x493257fd37edb34451f62edf8d2a0c418852ba4c,Liquidity Pool,,https://syncswap.xyz,era-0x0e595bfcafb552f83e25d24e8a383f88c1ab48a4-null,0x0e595bfcafb552f83e25d24e8a383f88c1ab48a4,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,eth,Fuel,fuel,3982,ETH,0x0000000000000000000000000000000000000000,Staked,ETH,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,eth,Karak,karak,4576,ETH,0x0000000000000000000000000000000000000000,Staked,,https://app.karak.network,eth-0x54e44dbb92dba848ace27f44c0cb4268981ef1cc-null,0x54e44dbb92dba848ace27f44c0cb4268981ef1cc,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,eth,NFT20,nft20,4044,MUSE,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,Staked,sMuse,https://nft20.io,eth-0x9cfc1d1a45f79246e8e074cfdfc3f4aacdde8d9a-null,0x9cfc1d1a45f79246e8e074cfdfc3f4aacdde8d9a,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,eth,Ora Protocol,ora,2489,ETH,0x0000000000000000000000000000000000000000,Staked,,https://www.ora.io/,eth-0x0a7df7bc7a01a4b6c9889d5994196c1600d4244a-null,0x0a7df7bc7a01a4b6c9889d5994196c1600d4244a,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,eth,Symbiotic,symbiotic,9984,cbETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,Staked,DC_cbETH,https://app.symbiotic.fi,eth-0xb26ff591f44b04e78de18f43b46f8b70c6676984-null,0xb26ff591f44b04e78de18f43b46f8b70c6676984,
0x1f4e65ded886dc708a278f05ea107244a8161bf7,ZBS Capital 3,eth,Zircuit,zircuit,12589,ETH,0x0000000000000000000000000000000000000000,Staked,,https://stake.zircuit.com/,eth-0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6-null,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Abracadabra,abracadabra,9624,deUSD,0x15700b564ca08d9439c58ca5053166e8317aa138,Lending,,https://abracadabra.money,eth-0x38e7d1e4e2de5b06b6fc9a91c2c37828854a41bb-null,0x38e7d1e4e2de5b06b6fc9a91c2c37828854a41bb,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,arb,SpartaDex,arb_spartadex,4921,WBTC WETH,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f\n0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Liquidity Pool,,https://app.spartadex.io,arb-0xdd90a3da9688ccca100dd4da1786677bc459f069-null,0xdd90a3da9688ccca100dd4da1786677bc459f069,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Blur,blur,1183,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://blur.io,eth-0x0000000000a39bb272e79075ade125fd351887ac-null,0x0000000000a39bb272e79075ade125fd351887ac,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,EigenLayer,eigenlayer,2730,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Yield,,https://app.eigenlayer.xyz,eth-0x93c4b944d05dfe6df7645a86cd2206016c51564d-null,0x93c4b944d05dfe6df7645a86cd2206016c51564d,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Elixir,elixir,2551,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://www.elixir.xyz/apothecary,eth-0x1f75881dc0707b5236f739b5b64a87c211294abb-null,0x1f75881dc0707b5236f739b5b64a87c211294abb,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Kelp DAO,kelpdao,1998,ETH,0x0000000000000000000000000000000000000000,Staked,rsETH,https://kelpdao.xyz,eth-0xa1290d69c65a6fe4df752f95823fae25cb99e5a7-null,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Parallel ,parax,1676,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NFT Lending,,https://app.parallel.fi,eth-0x6d596fdfd3381ebb5ecd526ebcaec8cc2ba019ff-null,0x6d596fdfd3381ebb5ecd526ebcaec8cc2ba019ff,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Puffer Finance,puffer,1322,ETH,0x0000000000000000000000000000000000000000,Staked,pufETH,https://www.puffer.fi,eth-0xd9a442856c234a39a81a089c06451ebaa4306a72-null,0xd9a442856c234a39a81a089c06451ebaa4306a72,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,real,re.al,real_realraw,4910,RWA,0x4644066f535ead0cde82d209df78d94572fcbf14,Locked,,https://www.re.al/,real-0xa7b4e29bdff073641991b44b283fd77be9d7c0f4-null,0xa7b4e29bdff073641991b44b283fd77be9d7c0f4,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,reya,Reya,reya_reyaxyz,1099,RUSD,0xa9f32a851b1800742e47725da54a09a7ef2556a3,Staked,,https://app.reya.xyz/,reya-0xb4b77d6180cc14472a9a7bdff01cc2459368d413-1,0xb4b77d6180cc14472a9a7bdff01cc2459368d413,1
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Symbiotic,symbiotic,1001,ETH,0x0000000000000000000000000000000000000000,Staked,DC_mETH,https://app.symbiotic.fi,eth-0x475d3eb031d250070b63fa145f0fcfc5d97c304a-null,0x475d3eb031d250070b63fa145f0fcfc5d97c304a,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,corn,usecorn,1084,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Staked,,https://usecorn.com/,eth-0x8bc93498b861fd98277c3b51d240e7e56e48f23c-null,0x8bc93498b861fd98277c3b51d240e7e56e48f23c,
0x1fbe7279da134c53fa521f5ee65891948e775e17,paradigm,eth,Yay!,yayspace,53156,ETH,0x0000000000000000000000000000000000000000,Staked,yaySTONE,https://dashboard.yay.space,eth-0xe86142af1321eaac4270422081c1eda31eecff0c-null,0xe86142af1321eaac4270422081c1eda31eecff0c,
0x1fc550e98ad3021e32c47a84019f77a0792c60b7,DeFi,base,Superform,base_superform,1064,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Yield,,https://app.superform.xyz,base-0x01df6fb6a28a89d6bfa53b2b3f20644abf417678-null,0x01df6fb6a28a89d6bfa53b2b3f20644abf417678,
0x1fc550e98ad3021e32c47a84019f77a0792c60b7,DeFi,eth,EigenLayer,eigenlayer,5904,EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Deposit,,https://app.eigenlayer.xyz,eth-0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a-null,0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a,
0x1fc550e98ad3021e32c47a84019f77a0792c60b7,DeFi,eth,Fuel,fuel,15362,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,Staked,rsUSDe,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x1fc550e98ad3021e32c47a84019f77a0792c60b7,DeFi,eth,f(x) Protocol,fxprotocol,30626,rUSD,0x65d72aa8da931f047169112fcf34f52dbaae7d18,Yield,Aladdin rUSD,https://fx.aladdin.club/home,eth-0x07d1718ff05a8c53c8f05adaed57c0d672945f9a-null,0x07d1718ff05a8c53c8f05adaed57c0d672945f9a,
0x1fc550e98ad3021e32c47a84019f77a0792c60b7,DeFi,eth,mellow,mellow,12573,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Staked,Re7 Labs LRT,https://app.mellow.finance/,eth-0x84631c0d0081fde56deb72f6de77abbbf6a9f93a-null,0x84631c0d0081fde56deb72f6de77abbbf6a9f93a,
0x1fc550e98ad3021e32c47a84019f77a0792c60b7,DeFi,scrl,Aave V3,scrl_aave3,3123,USDC,0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4,Lending,,https://app.aave.com,scrl-0x11fcfe756c05ad438e312a7fd934381537d3cffe-null,0x11fcfe756c05ad438e312a7fd934381537d3cffe,
0x1fc550e98ad3021e32c47a84019f77a0792c60b7,DeFi,eth,Symbiotic,symbiotic,12522,cbETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,Staked,DC_cbETH,https://app.symbiotic.fi,eth-0xb26ff591f44b04e78de18f43b46f8b70c6676984-null,0xb26ff591f44b04e78de18f43b46f8b70c6676984,
0x20017a30d3156d4005bda08c40acda0a6ae209b1,Framework Ventures 2,eth,Curve,curve,280295,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,Locked,,https://curve.fi,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,
0x20017a30d3156d4005bda08c40acda0a6ae209b1,Framework Ventures 2,eth,Curve,curve,1759,crvUSD,0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,Rewards,,https://curve.fi,eth-0xd16d5ec345dd86fb63c6a9c43c517210f1027914-null,0xd16d5ec345dd86fb63c6a9c43c517210f1027914,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,arb,Karak,arb_karaknetwork,2629,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe,Staked,,https://app.karak.network,arb-0x399f22ae52a18382a67542b3de9bed52b7b9a4ad-null,0x399f22ae52a18382a67542b3de9bed52b7b9a4ad,
